Date,Open,High,Low,Close,Adj Close,Volume
2021-02-08,88.459999,88.459999,88.459999,88.459999,88.338135,0
2021-02-09,88.879997,88.879997,88.879997,88.879997,88.757553,0
2021-02-10,89.220001,89.220001,89.220001,89.220001,89.097092,0
2021-02-11,89.809998,89.809998,89.809998,89.809998,89.686272,0
2021-02-12,90.540001,90.540001,90.540001,90.540001,90.415276,0
2021-02-16,89.949997,89.949997,89.949997,89.949997,89.826073,0
2021-02-17,89.199997,89.199997,89.199997,89.199997,89.077110,0
2021-02-18,88.910004,88.910004,88.910004,88.910004,88.787521,0
2021-02-19,89.650002,89.650002,89.650002,89.650002,89.526505,0
2021-02-22,87.220001,87.220001,87.220001,87.220001,87.099854,0
2021-02-23,86.970001,86.970001,86.970001,86.970001,86.850189,0
2021-02-24,87.389999,87.389999,87.389999,87.389999,87.269615,0
2021-02-25,84.690002,84.690002,84.690002,84.690002,84.573334,0
2021-02-26,85.360001,85.360001,85.360001,85.360001,85.242409,0
2021-03-01,87.519997,87.519997,87.519997,87.519997,87.399422,0
2021-03-02,86.080002,86.080002,86.080002,86.080002,85.961426,0
2021-03-03,83.220001,83.220001,83.220001,83.220001,83.105354,0
2021-03-04,80.889999,80.889999,80.889999,80.889999,80.778564,0
2021-03-05,81.959999,81.959999,81.959999,81.959999,81.847092,0
2021-03-08,80.459999,80.459999,80.459999,80.459999,80.349152,0
2021-03-09,82.860001,82.860001,82.860001,82.860001,82.745842,0
2021-03-10,82.809998,82.809998,82.809998,82.809998,82.695915,0
2021-03-11,84.870003,84.870003,84.870003,84.870003,84.753090,0
2021-03-12,84.599998,84.599998,84.599998,84.599998,84.483452,0
2021-03-15,85.769997,85.769997,85.769997,85.769997,85.651848,0
2021-03-16,85.160004,85.160004,85.160004,85.160004,85.042694,0
2021-03-17,85.290001,85.290001,85.290001,85.290001,85.172501,0
2021-03-18,83.110001,83.110001,83.110001,83.110001,82.995514,0
2021-03-19,83.769997,83.769997,83.769997,83.769997,83.654594,0
2021-03-22,84.680000,84.680000,84.680000,84.680000,84.563347,0
2021-03-23,83.760002,83.760002,83.760002,83.760002,83.644615,0
2021-03-24,82.370003,82.370003,82.370003,82.370003,82.300743,0
2021-03-25,82.379997,82.379997,82.379997,82.379997,82.310738,0
2021-03-26,84.019997,84.019997,84.019997,84.019997,83.949348,0
2021-03-29,83.150002,83.150002,83.150002,83.150002,83.080086,0
2021-03-30,83.129997,83.129997,83.129997,83.129997,83.060104,0
2021-03-31,84.339996,84.339996,84.339996,84.339996,84.269089,0
2021-04-01,85.879997,85.879997,85.879997,85.879997,85.807785,0
2021-04-05,86.449997,86.449997,86.449997,86.449997,86.377312,0
2021-04-06,86.980003,86.980003,86.980003,86.980003,86.906876,0
2021-04-07,86.260002,86.260002,86.260002,86.260002,86.187477,0
2021-04-08,87.360001,87.360001,87.360001,87.360001,87.286545,0
2021-04-09,87.680000,87.680000,87.680000,87.680000,87.606285,0
2021-04-12,87.650002,87.650002,87.650002,87.650002,87.576302,0
2021-04-13,88.370003,88.370003,88.370003,88.370003,88.295700,0
2021-04-14,87.830002,87.830002,87.830002,87.830002,87.756157,0
2021-04-15,89.209999,89.209999,89.209999,89.209999,89.134995,0
2021-04-16,88.940002,88.940002,88.940002,88.940002,88.865227,0
2021-04-19,87.930000,87.930000,87.930000,87.930000,87.856071,0
2021-04-20,87.349998,87.349998,87.349998,87.349998,87.276558,0
2021-04-21,88.449997,88.449997,88.449997,88.449997,88.375626,0
2021-04-22,88.440002,88.440002,88.440002,88.440002,88.365646,0
2021-04-23,89.849998,89.849998,89.849998,89.849998,89.774452,0
2021-04-26,90.489998,90.489998,90.489998,90.489998,90.413918,0
2021-04-27,90.250000,90.250000,90.250000,90.250000,90.174118,0
2021-04-28,89.910004,89.910004,89.910004,89.910004,89.834412,0
2021-04-29,89.720001,89.720001,89.720001,89.720001,89.644569,0
2021-04-30,88.570000,88.570000,88.570000,88.570000,88.495529,0
2021-05-03,87.949997,87.949997,87.949997,87.949997,87.876053,0
2021-05-04,86.830002,86.830002,86.830002,86.830002,86.757004,0
2021-05-05,86.339996,86.339996,86.339996,86.339996,86.267403,0
2021-05-06,85.570000,85.570000,85.570000,85.570000,85.498047,0
2021-05-07,86.790001,86.790001,86.790001,86.790001,86.717033,0
2021-05-10,85.330002,85.330002,85.330002,85.330002,85.258263,0
2021-05-11,85.309998,85.309998,85.309998,85.309998,85.238274,0
2021-05-12,82.940002,82.940002,82.940002,82.940002,82.870270,0
2021-05-13,83.239998,83.239998,83.239998,83.239998,83.170013,0
2021-05-14,85.110001,85.110001,85.110001,85.110001,85.038437,0
2021-05-17,84.540001,84.540001,84.540001,84.540001,84.468925,0
2021-05-18,84.410004,84.410004,84.410004,84.410004,84.339035,0
2021-05-19,84.430000,84.430000,84.430000,84.430000,84.359009,0
2021-05-20,86.089996,86.089996,86.089996,86.089996,86.017616,0
2021-05-21,86.110001,86.110001,86.110001,86.110001,86.037605,0
2021-05-24,87.089996,87.089996,87.089996,87.089996,87.016769,0
2021-05-25,87.099998,87.099998,87.099998,87.099998,87.026772,0
2021-05-26,87.589996,87.589996,87.589996,87.589996,87.516350,0
2021-05-27,87.730003,87.730003,87.730003,87.730003,87.656242,0
2021-05-28,88.029999,88.029999,88.029999,88.029999,87.955986,0
2021-06-01,87.800003,87.800003,87.800003,87.800003,87.726189,0
2021-06-02,87.760002,87.760002,87.760002,87.760002,87.686218,0
2021-06-03,86.989998,86.989998,86.989998,86.989998,86.916855,0
2021-06-04,87.989998,87.989998,87.989998,87.989998,87.916016,0
2021-06-07,88.309998,88.309998,88.309998,88.309998,88.235748,0
2021-06-08,88.690002,88.690002,88.690002,88.690002,88.615433,0
2021-06-09,88.430000,88.430000,88.430000,88.430000,88.355652,0
2021-06-10,89.290001,89.290001,89.290001,89.290001,89.214928,0
2021-06-11,89.760002,89.760002,89.760002,89.760002,89.684540,0
2021-06-14,90.190002,90.190002,90.190002,90.190002,90.114166,0
2021-06-15,89.559998,89.559998,89.559998,89.559998,89.484695,0
2021-06-16,89.389999,89.389999,89.389999,89.389999,89.314842,0
2021-06-17,90.279999,90.279999,90.279999,90.279999,90.204094,0
2021-06-18,89.709999,89.709999,89.709999,89.709999,89.634575,0
2021-06-21,90.750000,90.750000,90.750000,90.750000,90.673706,0
2021-06-22,91.589996,91.589996,91.589996,91.589996,91.512985,0
2021-06-23,91.690002,91.690002,91.690002,91.690002,91.653938,0
2021-06-24,92.419998,92.419998,92.419998,92.419998,92.383644,0
2021-06-25,92.760002,92.760002,92.760002,92.760002,92.723518,0
2021-06-28,93.230003,93.230003,93.230003,93.230003,93.193336,0
2021-06-29,93.349998,93.349998,93.349998,93.349998,93.313278,0
2021-06-30,92.910004,92.910004,92.910004,92.910004,92.873459,0
2021-07-01,93.019997,93.019997,93.019997,93.019997,92.983406,0
2021-07-02,93.480003,93.480003,93.480003,93.480003,93.443237,0
2021-07-06,93.790001,93.790001,93.790001,93.790001,93.753113,0
2021-07-07,93.669998,93.669998,93.669998,93.669998,93.633156,0
2021-07-08,92.800003,92.800003,92.800003,92.800003,92.763504,0
2021-07-09,93.889999,93.889999,93.889999,93.889999,93.853073,0
2021-07-12,93.709999,93.709999,93.709999,93.709999,93.673141,0
2021-07-13,92.940002,92.940002,92.940002,92.940002,92.903450,0
2021-07-14,92.209999,92.209999,92.209999,92.209999,92.173729,0
2021-07-15,91.709999,91.709999,91.709999,91.709999,91.673927,0
2021-07-16,91.400002,91.400002,91.400002,91.400002,91.364052,0
2021-07-19,90.589996,90.589996,90.589996,90.589996,90.554367,0
2021-07-20,92.519997,92.519997,92.519997,92.519997,92.483604,0
2021-07-21,93.419998,93.419998,93.419998,93.419998,93.383255,0
2021-07-22,93.730003,93.730003,93.730003,93.730003,93.693138,0
2021-07-23,94.830002,94.830002,94.830002,94.830002,94.792702,0
2021-07-26,94.389999,94.389999,94.389999,94.389999,94.352875,0
2021-07-27,93.769997,93.769997,93.769997,93.769997,93.733116,0
2021-07-28,94.580002,94.580002,94.580002,94.580002,94.542801,0
2021-07-29,94.980003,94.980003,94.980003,94.980003,94.942642,0
2021-07-30,94.779999,94.779999,94.779999,94.779999,94.742722,0
2021-08-02,94.839996,94.839996,94.839996,94.839996,94.802696,0
2021-08-03,95.330002,95.330002,95.330002,95.330002,95.292503,0
2021-08-04,95.360001,95.360001,95.360001,95.360001,95.322495,0
2021-08-05,96.040001,96.040001,96.040001,96.040001,96.002228,0
2021-08-06,95.559998,95.559998,95.559998,95.559998,95.522408,0
2021-08-09,95.519997,95.519997,95.519997,95.519997,95.482422,0
2021-08-10,95.000000,95.000000,95.000000,95.000000,94.962631,0
2021-08-11,95.120003,95.120003,95.120003,95.120003,95.082588,0
2021-08-12,95.500000,95.500000,95.500000,95.500000,95.462440,0
2021-08-13,95.379997,95.379997,95.379997,95.379997,95.342484,0
2021-08-16,95.029999,95.029999,95.029999,95.029999,94.992622,0
2021-08-17,94.519997,94.519997,94.519997,94.519997,94.482819,0
2021-08-18,93.629997,93.629997,93.629997,93.629997,93.593170,0
2021-08-19,93.860001,93.860001,93.860001,93.860001,93.823082,0
2021-08-20,94.680000,94.680000,94.680000,94.680000,94.642761,0
2021-08-23,95.639999,95.639999,95.639999,95.639999,95.602379,0
2021-08-24,96.440002,96.440002,96.440002,96.440002,96.402069,0
2021-08-25,97.040001,97.040001,97.040001,97.040001,97.001831,0
2021-08-26,96.480003,96.480003,96.480003,96.480003,96.442055,0
2021-08-27,97.519997,97.519997,97.519997,97.519997,97.481636,0
2021-08-30,97.809998,97.809998,97.809998,97.809998,97.771523,0
2021-08-31,97.519997,97.519997,97.519997,97.519997,97.481636,0
2021-09-01,97.919998,97.919998,97.919998,97.919998,97.881485,0
2021-09-02,98.500000,98.500000,98.500000,98.500000,98.461258,0
2021-09-03,98.639999,98.639999,98.639999,98.639999,98.601204,0
2021-09-07,97.889999,97.889999,97.889999,97.889999,97.851494,0
2021-09-08,97.500000,97.500000,97.500000,97.500000,97.461647,0
2021-09-09,97.430000,97.430000,97.430000,97.430000,97.391678,0
2021-09-10,97.029999,97.029999,97.029999,97.029999,96.991837,0
2021-09-13,96.570000,96.570000,96.570000,96.570000,96.532013,0
2021-09-14,96.349998,96.349998,96.349998,96.349998,96.312103,0
2021-09-15,96.959999,96.959999,96.959999,96.959999,96.921860,0
2021-09-16,97.419998,97.419998,97.419998,97.419998,97.381683,0
2021-09-17,96.800003,96.800003,96.800003,96.800003,96.761932,0
2021-09-20,95.250000,95.250000,95.250000,95.250000,95.212532,0
2021-09-21,95.470001,95.470001,95.470001,95.470001,95.432449,0
2021-09-22,96.610001,96.610001,96.610001,96.610001,96.571999,0
2021-09-23,97.690002,97.690002,97.690002,97.690002,97.690002,0
2021-09-24,97.540001,97.540001,97.540001,97.540001,97.540001,0
2021-09-27,96.489998,96.489998,96.489998,96.489998,96.489998,0
2021-09-28,93.769997,93.769997,93.769997,93.769997,93.769997,0
2021-09-29,93.419998,93.419998,93.419998,93.419998,93.419998,0
2021-09-30,92.989998,92.989998,92.989998,92.989998,92.989998,0
2021-10-01,93.970001,93.970001,93.970001,93.970001,93.970001,0
2021-10-04,92.010002,92.010002,92.010002,92.010002,92.010002,0
2021-10-05,93.080002,93.080002,93.080002,93.080002,93.080002,0
2021-10-06,93.769997,93.769997,93.769997,93.769997,93.769997,0
2021-10-07,94.980003,94.980003,94.980003,94.980003,94.980003,0
2021-10-08,94.360001,94.360001,94.360001,94.360001,94.360001,0
2021-10-11,93.720001,93.720001,93.720001,93.720001,93.720001,0
2021-10-12,94.449997,94.449997,94.449997,94.449997,94.449997,0
2021-10-13,95.489998,95.489998,95.489998,95.489998,95.489998,0
2021-10-14,97.120003,97.120003,97.120003,97.120003,97.120003,0
2021-10-15,97.400002,97.400002,97.400002,97.400002,97.400002,0
2021-10-18,98.199997,98.199997,98.199997,98.199997,98.199997,0
2021-10-19,98.830002,98.830002,98.830002,98.830002,98.830002,0
2021-10-20,99.070000,99.070000,99.070000,99.070000,99.070000,0
2021-10-21,100.180000,100.180000,100.180000,100.180000,100.180000,0
2021-10-22,100.110001,100.110001,100.110001,100.110001,100.110001,0
2021-10-25,100.540001,100.540001,100.540001,100.540001,100.540001,0
2021-10-26,100.230003,100.230003,100.230003,100.230003,100.230003,0
2021-10-27,99.000000,99.000000,99.000000,99.000000,99.000000,0
2021-10-28,100.440002,100.440002,100.440002,100.440002,100.440002,0
2021-10-29,101.089996,101.089996,101.089996,101.089996,101.089996,0
